,StaffID,University,Department,State,Gender,Rank,Qualification,EmploymentType,Age,YearsOfExperience,BaseSalary,HousingAllowance,TransportAllowance,MedicalAllowance,ResearchGrant,TaxDeduction,PensionDeduction,NHFDeduction,GrossSalary,NetSalary,Publications,PerformanceScore,AbsenceDays,CoursesTaught,StudentsSupervised,PayrollCategory
13702,STF013703,Abubakar Tafawa Balewa University Bauchi,Computer science,Kwara,Female,Lecturer ii,Ph.D,Part-time staff,35,10,352229.0,103885.0,28846.0,24535.5,20852.0,47017.0,30595.0,10166.0,533800.0,446022.0,4,5.3,0,4,6,Medium
13703,STF013704,University of Lagos,Computer science,Kaduna,Female,Senior lecturer,Ph.D,Part-time staff,38,16,551045.0,138361.0,48356.0,41297.0,245528.0,49380.0,54303.0,13839.0,1024587.0,900004.0,12,5.1,3,1,17,Executive
13704,STF013705,Bayero University Kano,Economics,Adamawa,Female,Lecturer ii,M.Ed,Full-time staff,32,7,341029.0,112510.0,27382.0,26470.0,8627.0,46666.0,27905.0,9998.0,516018.0,431449.0,6,5.8,6,6,10,Medium
13705,STF013706,University of Nigeria Nsukka,History,Taraba,Male,Professor,Ph.D,Full-time staff,61,33,1025793.0,255664.0,120416.5,78034.5,68855.0,114947.0,83192.0,28014.2,1667362.8,1368174.0,3,6.2,5,3,19,Executive
13706,STF013707,University of Nigeria Nsukka,Medicine,Zamfara,Female,Associate professor,Ph.D,Full-time staff,47,24,803249.0,274391.0,85850.7,71679.0,53595.0,77788.0,75367.0,22753.0,1272910.0,1097002.0,6,4.3,3,5,22,Executive
13707,STF013708,Bayero University Kano,Physics,Kwara,Female,Lecturer i,Ph.D,Full-time staff,30,7,462969.0,119567.0,46939.0,24844.0,14013.0,92913.3,39360.0,11866.0,668332.0,557963.9,6,9.1,0,7,8,High
13708,STF013709,Federal University of Technology Minna,Pharmacy,Plateau,Female,Senior lecturer,Ph.D,Full-time staff,48,19,649769.0,149820.0,64647.0,37856.0,291002.0,50619.0,62308.0,16887.0,1193094.0,1063280.0,14,6.7,2,5,15,Executive
13709,STF013710,Abubakar Tafawa Balewa University Bauchi,Biology,Plateau,Male,Associate professor,M.Sc,Full-time staff,49,25,740970.0,226441.0,87921.0,57247.0,282191.0,101601.0,69949.0,18787.0,1394770.0,1204433.0,19,6.1,1,1,18,Executive
13710,STF013711,University of Nigeria Nsukka,Agriculture,Lagos,Female,Senior lecturer,Ph.D,Full-time staff,46,21,556259.0,178325.0,56706.0,42175.6,197953.0,42842.0,46903.0,15778.0,1035631.0,930108.0,1,9.4,3,2,9,Executive
13711,STF013712,Abubakar Tafawa Balewa University Bauchi,History,Zamfara,Female,Lecturer i,B.Ed,Part-time staff,39,13,474143.0,105306.0,39257.0,30094.0,14233.0,34203.0,38840.2,11930.0,663033.0,555138.2,10,6.9,1,2,11,High
13712,STF013713,Federal University of Technology Minna,History,Niger,Female,Senior lecturer,LL.B,Full-time staff,40,15,631403.0,174468.0,88751.0,37771.0,150333.0,78117.0,57569.0,18313.0,1082726.0,928727.0,3,9.7,8,5,14,Executive
13713,STF013714,University of Nigeria Nsukka,Economics,Kaduna,Female,Lecturer i,Ph.D,Full-time staff,41,14,467995.0,128766.8,48651.0,39324.0,31893.0,44101.0,44611.0,14009.0,729511.0,626790.0,1,8.0,2,4,6,High
13714,STF013715,Bayero University Kano,Chemistry,Bauchi,Female,Lecturer i,M.Ed,Contract staff,37,10,409454.0,112429.0,56995.0,26340.0,21443.0,29570.0,39325.0,10306.0,654749.0,547460.0,5,5.0,1,5,17,High
13715,STF013716,Abubakar Tafawa Balewa University Bauchi,Physics,Abuja,Female,Lecturer i,Ph.D,Part-time staff,34,9,412698.0,121155.0,40424.0,39106.0,1563.0,58310.0,39236.0,11970.0,652948.1,505430.0,4,9.4,1,1,10,High
13716,STF013717,Ahmadu Bello University,Engineering,Niger,Female,Senior lecturer,B.Sc,Full-time staff,40,18,639566.0,204865.0,54386.0,62361.0,91749.0,90471.0,58230.0,16570.0,1052927.0,887656.0,11,7.2,4,1,12,Executive
13717,STF013718,Obafemi Awolowo University,Mathematics,Lagos,Female,Assistant lecturer,Ph.D,Contract staff,30,4,265618.0,90487.0,30648.0,26285.0,16318.0,29796.0,23048.0,6798.0,429356.0,369714.0,7,7.1,1,5,3,Medium
13718,STF013719,University of Benin,Education,Taraba,Female,Professor,Ph.D,Full-time staff,63,40,1067818.0,219173.0,95710.0,71295.0,260738.0,98941.0,86349.0,28014.2,1714734.0,1498822.0,11,9.0,2,5,3,Executive
13719,STF013720,Federal University of Technology Minna,Computer science,Kwara,Female,Lecturer i,M.Sc,Full-time staff,33,7,479632.0,106826.0,70152.0,32715.0,10532.0,64404.0,39372.0,13090.0,699857.0,582991.0,9,9.4,5,2,18,High
13720,STF013721,Federal University of Technology Minna,Education,Sokoto,Female,Lecturer ii,Ph.D,Part-time staff,28,6,314200.0,94195.0,37432.1,24535.5,1221.0,35144.0,28155.0,8670.0,465508.0,393539.0,5,7.4,8,3,13,Medium
13721,STF013722,Ahmadu Bello University,Statistics,Anambra,Female,Lecturer i,M.Sc,Part-time staff,39,11,1077237.0,86891.0,32979.0,26644.0,40785.0,38570.0,38840.2,11520.0,652948.1,496735.0,9,7.5,2,3,16,Medium
13722,STF013723,Ahmadu Bello University,History,Taraba,Female,Professor,M.Sc,Full-time staff,53,28,1077237.0,262065.0,120416.5,72941.0,99991.0,120361.0,91577.2,28014.2,1727427.0,1480508.0,5,5.4,0,4,12,Executive
13723,STF013724,Ahmadu Bello University,Chemistry,Oyo,Female,Senior lecturer,Ph.D,Contract staff,34,12,624912.0,159550.0,69503.0,35320.0,179856.3,85346.0,60395.0,18192.0,1015771.0,851838.0,1,7.1,1,7,15,Executive
13724,STF013725,Federal University of Technology Minna,Medicine,Lagos,Female,Lecturer i,M.Sc,Contract staff,36,7,456207.6,124221.9,66396.0,46440.0,15740.0,70332.0,40059.0,12647.0,654749.0,588542.0,8,4.8,5,12,11,High
13725,STF013726,University of Ilorin,Agriculture,Sokoto,Female,Lecturer ii,Ph.D,Visiting staff,31,8,368129.0,78770.0,52162.0,30297.0,46065.0,33593.0,29837.6,10883.0,515720.6,499942.0,3,8.5,0,7,17,Medium
13726,STF013727,University of Benin,Medicine,Kano,Male,Assistant lecturer,MBA,Full-time staff,26,2,225261.0,60534.0,25963.0,15258.0,38864.0,26147.0,20783.0,6605.0,365880.0,312345.0,4,6.4,5,7,4,Medium
13727,STF013728,University of Nigeria Nsukka,Geography,Kwara,Male,Lecturer ii,M.Phil,Full-time staff,35,10,318157.0,99963.7,36614.0,30863.0,35780.0,23970.0,27619.0,9387.0,509488.9,457435.0,4,5.5,9,7,3,Medium
13728,STF013729,Abubakar Tafawa Balewa University Bauchi,Biology,Benue,Female,Senior lecturer,B.Sc,Full-time staff,48,19,520403.0,162906.0,47016.0,50627.0,117303.0,59064.0,49856.0,14225.0,846680.0,723535.0,12,7.6,1,3,14,High
13729,STF013730,Abubakar Tafawa Balewa University Bauchi,Engineering,Bauchi,Female,Lecturer ii,Ph.D,Full-time staff,38,9,339725.0,111796.0,43002.0,29463.0,25498.6,38884.0,32829.0,9829.0,550288.0,468746.0,4,9.9,3,1,2,Medium
13730,STF013731,Bayero University Kano,Law,Kano,Female,Senior lecturer,M.Ed,Full-time staff,37,15,609842.0,203948.0,61409.0,42175.6,272021.0,68305.0,52611.0,15522.2,1203808.0,1067166.0,5,8.2,0,2,24,Executive
13731,STF013732,Ahmadu Bello University,Architecture,Bauchi,Female,Lecturer ii,Ph.D,Full-time staff,31,9,300079.0,83910.0,28431.0,15880.0,40337.0,36746.0,28843.0,8729.0,468637.0,394319.0,7,3.7,1,2,8,Medium
13732,STF013733,Ahmadu Bello University,Chemistry,Plateau,Male,Senior lecturer,B.Tech,Full-time staff,39,13,493400.0,151259.0,67246.0,30237.0,237021.0,52384.0,41567.0,15522.2,979163.0,872654.0,9,8.5,1,4,17,Executive
13733,STF013734,Obafemi Awolowo University,Statistics,Bauchi,Female,Senior lecturer,Ph.D,Full-time staff,36,12,509896.0,142394.0,75077.0,30795.0,176917.0,38019.0,43584.0,13699.0,935079.0,839777.0,13,4.3,1,3,8,Executive
13734,STF013735,Nnamdi Azikiwe University,English,Katsina,Female,Lecturer i,Ph.D,Contract staff,34,8,452664.0,127823.0,52273.0,25922.0,14866.0,63190.0,37774.0,11841.4,673548.0,560186.0,6,8.2,0,4,10,High
13735,STF013736,Obafemi Awolowo University,Chemistry,Kwara,Female,Lecturer i,B.Sc,Full-time staff,36,10,457189.0,101192.0,38697.0,43822.0,27560.0,51022.0,39903.0,12326.0,668460.0,565209.0,7,6.6,0,2,19,High
13736,STF013737,Federal University of Technology Minna,Education,Niger,Female,Professor,Ph.D,Full-time staff,63,40,957539.0,212398.0,120416.5,52513.0,267271.0,118020.0,85252.0,24275.0,1625376.0,1397829.0,10,7.0,2,7,18,Executive
13737,STF013738,University of Ilorin,English,Niger,Female,Associate professor,B.Sc,Full-time staff,50,24,832289.0,194962.0,86601.0,74449.0,187148.0,85942.0,74215.0,23180.0,1375449.0,1192112.0,2,5.6,10,6,8,Executive
13738,STF013739,Federal University of Technology Minna,Statistics,Taraba,Female,Associate professor,B.Sc,Contract staff,49,25,718060.0,247628.0,87312.0,55902.0,142323.0,103308.0,58769.0,20395.0,1256217.0,1073745.0,10,3.6,1,4,11,Executive
13739,STF013740,Ahmadu Bello University,Medicine,Bauchi,Female,Lecturer ii,Ph.D,Full-time staff,32,7,371911.0,92211.0,43047.0,27779.0,46956.0,46979.0,29869.0,10059.0,581904.0,494997.0,6,8.5,1,4,20,Medium
13740,STF013741,University of Ilorin,Statistics,Kano,Male,Lecturer ii,Ph.D,Full-time staff,36,9,281130.0,81426.0,37878.7,26603.0,40694.0,31600.8,27077.0,7564.0,454974.0,397401.0,4,8.5,8,2,6,Medium
13741,STF013742,Abubakar Tafawa Balewa University Bauchi,Agriculture,Taraba,Female,Senior lecturer,Ph.D,Visiting staff,39,14,1077237.0,311365.1,88913.0,48716.0,282741.0,85761.0,49937.0,15221.0,1184078.0,880880.6,7,9.7,5,6,4,Executive
13742,STF013743,University of Ilorin,Statistics,Rivers,Female,Assistant lecturer,M.Sc,Full-time staff,30,3,257718.0,84227.5,32588.0,24529.0,31524.0,32621.0,24667.0,6798.0,407057.0,342971.0,4,6.5,4,6,4,Medium
13743,STF013744,Nnamdi Azikiwe University,Geography,Sokoto,Female,Assistant lecturer,MBA,Contract staff,27,4,256271.0,86585.0,33679.0,24451.0,36094.0,37591.0,24237.0,7424.0,390144.9,367828.0,3,7.1,3,1,3,Medium
13744,STF013745,University of Ilorin,Computer science,Anambra,Female,Lecturer ii,B.Sc,Full-time staff,32,9,298119.0,78354.0,36082.0,17922.0,40385.0,30661.0,26707.0,7661.0,470862.0,405833.0,6,6.7,5,6,17,Medium
13745,STF013746,University of Lagos,Biology,Rivers,Male,Senior lecturer,Ph.D,Full-time staff,41,14,622278.0,311365.1,65030.6,38331.0,74123.0,47355.0,55246.0,17964.0,980460.0,859895.0,9,3.6,1,4,5,Executive
13746,STF013747,University of Lagos,Accounting,Sokoto,Male,Assistant lecturer,Ph.D,Full-time staff,30,2,234736.0,59936.0,28313.0,20211.0,5929.0,27465.0,22292.0,6078.0,349125.0,293290.0,2,8.6,6,0,3,Low
13747,STF013748,Federal University of Technology Minna,Engineering,Bauchi,Female,Lecturer i,Ph.D,Full-time staff,36,8,426549.0,87960.0,59273.0,32354.3,27108.0,61807.0,38490.0,12514.0,655824.3,517262.0,11,7.1,1,4,7,High
13748,STF013749,Federal University of Technology Minna,Architecture,Plateau,Female,Graduate assistant,Ph.D,Full-time staff,25,1,189257.0,62070.0,21422.0,10974.0,16113.0,23917.0,17334.0,4914.0,299836.0,253671.0,2,7.3,5,4,1,Low
13749,STF013750,University of Nigeria Nsukka,Engineering,Plateau,Female,Lecturer i,M.Tech,Contract staff,32,10,437215.0,146134.0,45892.0,37654.0,44534.0,33629.0,42610.0,11572.0,711429.0,623618.0,11,7.3,261,5,11,High
13750,STF013751,University of Lagos,Agriculture,Abuja,Female,Lecturer ii,M.Phil,Contract staff,30,6,334273.0,75557.0,45639.0,21029.0,6369.0,49014.0,27979.0,9722.0,482867.0,396152.0,1,5.4,1,1,18,Medium
13751,STF013752,University of Ilorin,Economics,Niger,Male,Senior lecturer,M.Phil,Adjunct staff,43,18,507030.0,152197.0,66888.0,33491.0,277627.0,47960.0,45975.0,12858.0,1037233.0,930440.0,15,4.8,4,6,9,Executive
13752,STF013753,University of Ilorin,Education,Abuja,Female,Lecturer i,M.Ed,Contract staff,30,10,395201.0,136793.0,55609.0,31023.0,3954.0,46578.0,34694.0,11454.0,622580.0,529854.0,4,7.4,7,5,17,High
13753,STF013754,Obafemi Awolowo University,Agriculture,Bauchi,Female,Lecturer ii,Ph.D,Full-time staff,28,5,312284.0,97746.0,35542.0,16069.0,40452.0,22900.0,26948.0,9230.0,502093.0,443015.0,6,3.9,4,2,20,Medium
13754,STF013755,Federal University of Technology Minna,English,Rivers,Male,Lecturer ii,Ph.D,Contract staff,28,5,342916.0,81219.0,50246.0,24325.6,49468.0,37682.0,30458.0,9251.0,547773.0,470382.0,1,8.9,3,7,21,Medium
13755,STF013756,Bayero University Kano,History,Anambra,Female,Lecturer i,Ph.D,Full-time staff,39,11,450009.0,147197.0,45923.0,22886.0,6954.0,47434.0,38532.0,12784.0,672969.0,574219.0,5,3.5,1,7,4,High
13756,STF013757,Obafemi Awolowo University,Mathematics,Plateau,Male,Assistant lecturer,Ph.D,Full-time staff,30,3,228149.0,49387.0,30043.0,20580.0,30904.0,23179.0,21266.0,6797.0,359063.0,307821.0,4,7.5,1,1,1,Medium
13757,STF013758,Obafemi Awolowo University,Physics,Abuja,Female,Lecturer ii,M.Phil,Full-time staff,31,6,344418.0,103334.0,44546.0,30533.0,836.0,27054.0,33346.0,9650.0,523667.0,453617.0,2,7.6,0,1,6,Medium
13758,STF013759,Ahmadu Bello University,Pharmacy,Kano,Male,Lecturer i,Ph.D,Full-time staff,38,13,458793.0,139481.0,42094.0,43034.0,3989.0,55166.0,45121.0,12084.0,687391.0,575020.0,6,9.7,1,6,16,High
13759,STF013760,Nnamdi Azikiwe University,Nursing,Adamawa,Female,Assistant lecturer,M.Tech,Adjunct staff,30,5,269896.0,73391.0,22066.0,14094.0,35778.0,38205.0,24669.0,7408.0,415225.0,344943.0,4,9.1,2,7,1,Medium
13760,STF013761,Bayero University Kano,Medicine,Abuja,Female,Professor,M.Sc,Full-time staff,55,31,1077237.0,311365.1,110875.0,77802.0,176426.5,120609.2,87191.5,28014.2,1899886.0,1648581.0,24,5.1,5,4,24,Executive
13761,STF013762,Obafemi Awolowo University,Library science,Kwara,Female,Lecturer ii,Ph.D,Full-time staff,32,6,359429.0,99963.7,36456.0,23434.0,6285.0,44579.0,30746.0,9984.0,517546.0,432237.0,7,8.1,3,5,20,Medium
13762,STF013763,University of Ilorin,Education,Kano,Female,Lecturer i,Ph.D,Full-time staff,40,14,453346.0,128766.8,59503.0,43714.0,37784.0,40702.0,44506.0,12486.0,709654.0,611960.0,11,6.3,0,7,3,High
13763,STF013764,Nnamdi Azikiwe University,Library science,Katsina,Female,Lecturer ii,M.Sc,Full-time staff,28,5,369537.0,105707.0,55228.0,19181.0,29439.0,53951.0,29699.4,9662.0,509488.9,482878.0,2,8.1,7,7,10,Medium
13764,STF013765,Obafemi Awolowo University,Education,Kwara,Female,Lecturer ii,MBA,Full-time staff,29,5,1077237.0,101055.0,32522.0,24568.3,42050.0,49380.0,28515.0,8002.0,504220.0,431681.0,4,7.5,7,4,13,Medium
13765,STF013766,Obafemi Awolowo University,Mathematics,Oyo,Female,Senior lecturer,M.Sc,Full-time staff,37,14,635167.0,217489.0,65030.6,62804.0,220590.0,53790.0,55732.0,16632.0,1189750.0,1063596.0,8,7.1,0,2,17,Executive
13766,STF013767,Abubakar Tafawa Balewa University Bauchi,Chemistry,Sokoto,Female,Lecturer i,B.Ed,Full-time staff,43,14,465278.0,132786.0,63384.0,30010.0,15060.0,65119.0,45357.0,12896.0,655824.3,583146.0,1,6.4,1,3,2,High
13767,STF013768,Federal University of Technology Minna,Geography,Niger,Female,Lecturer ii,M.Sc,Adjunct staff,32,4,301146.0,81229.0,27398.0,21276.0,47557.0,25421.0,29025.0,8680.0,478606.0,415480.0,3,5.4,8,7,14,Medium
13768,STF013769,University of Nigeria Nsukka,Law,Plateau,Male,Lecturer i,B.Ed,Full-time staff,32,8,452823.2,0.0,0.0,37545.0,20723.0,45709.0,39484.0,11834.5,655824.3,557963.9,1,8.7,5,2,13,High
13769,STF013770,University of Ilorin,Engineering,Adamawa,Female,Graduate assistant,Ph.D,Adjunct staff,29,1,185418.0,44080.0,18203.0,14660.0,12166.0,16505.0,18199.0,4961.0,274527.0,234862.0,1,9.6,3,4,1,Low
13770,STF013771,Federal University of Technology Minna,Pharmacy,Imo,Female,Senior lecturer,MBA,Full-time staff,44,21,558796.0,127316.0,50167.0,54371.0,174190.5,63426.0,52295.0,15694.0,927513.0,796098.0,9,4.1,2,1,7,High
13771,STF013772,Ahmadu Bello University,English,Plateau,Female,Lecturer i,Ph.D,Full-time staff,35,12,479867.0,130764.0,70320.0,38073.0,47137.0,43627.0,41908.0,12851.0,766161.0,667775.0,1,8.9,4,5,21,High
13772,STF013773,Obafemi Awolowo University,Engineering,Sokoto,Female,Associate professor,M.Sc,Full-time staff,55,30,723054.0,195935.0,63080.0,49292.0,266833.0,94415.0,60323.0,18646.0,1298194.0,1124810.0,4,7.0,0,3,24,Executive
13773,STF013774,Nnamdi Azikiwe University,Education,Zamfara,Male,Lecturer ii,B.Sc,Full-time staff,32,6,283154.0,91966.0,27533.0,25611.0,18855.0,28694.0,23412.0,7289.0,447119.0,387724.0,4,6.6,3,4,20,Medium
13774,STF013775,Bayero University Kano,Biology,Kwara,Female,Senior lecturer,Ph.D,Full-time staff,43,18,563946.0,182493.0,53721.0,39506.0,207231.0,43988.0,46893.0,15488.0,1046897.0,873444.9,7,6.8,3,1,24,Executive
13775,STF013776,Abubakar Tafawa Balewa University Bauchi,Medicine,Enugu,Female,Associate professor,Ph.D,Contract staff,49,28,684261.0,173493.0,84135.0,55902.0,290515.0,65390.0,68362.0,19745.0,1292442.0,1138945.0,13,8.5,2,4,18,Executive
13776,STF013777,Bayero University Kano,Economics,Imo,Female,Associate professor,Ph.D,Part-time staff,52,24,820449.0,228992.0,104839.0,53661.0,68139.0,70714.0,70638.0,21153.0,1276080.0,1113575.0,11,6.8,5,7,18,Executive
13777,STF013778,Abubakar Tafawa Balewa University Bauchi,Geography,Oyo,Female,Assistant lecturer,B.Ed,Full-time staff,28,2,267045.0,63461.0,25050.0,18169.0,34289.0,38231.0,25479.0,7197.0,408014.0,337107.0,4,4.4,2,4,2,Medium
13778,STF013779,University of Benin,Geography,Katsina,Female,Lecturer ii,M.Sc,Full-time staff,29,0,344619.0,80518.0,44839.0,28320.0,31133.0,33776.0,29224.0,9787.0,529429.0,456642.0,6,7.8,4,5,20,Medium
13779,STF013780,University of Nigeria Nsukka,Chemistry,Sokoto,Female,Associate professor,Ph.D,Visiting staff,49,0,760745.0,223714.0,99367.0,65807.0,180568.0,102650.0,62291.0,21410.0,1273282.4,1143850.0,12,3.9,3,1,15,Executive
13780,STF013781,Obafemi Awolowo University,History,Abuja,Female,Associate professor,M.Phil,Full-time staff,41,0,702296.0,196816.0,81437.0,65545.0,148000.0,88705.0,62590.0,19200.0,1194094.0,1023599.0,6,7.9,3,1,5,Executive
13781,STF013782,Obafemi Awolowo University,English,Adamawa,Female,Assistant lecturer,Ph.D,Contract staff,33,4,279838.0,71537.0,31679.0,16375.0,25252.0,21087.0,27408.0,8272.0,424681.0,367914.0,4,9.8,4,4,0,Medium
13782,STF013783,Abubakar Tafawa Balewa University Bauchi,Education,Adamawa,Female,Professor,Ph.D,Full-time staff,57,31,945711.0,311365.1,110569.0,62567.0,180005.0,78167.0,87191.5,28014.2,1615076.0,1425799.0,13,8.0,7,4,6,Executive
13783,STF013784,Obafemi Awolowo University,Law,Plateau,Female,Senior lecturer,Ph.D,Full-time staff,35,12,643088.0,194625.0,71461.0,52778.0,243539.0,87094.0,61840.0,18259.0,1205491.0,1038298.0,0,6.5,0,3,20,Executive
13784,STF013785,Federal University of Technology Minna,Economics,Plateau,Female,Lecturer ii,Ph.D,Adjunct staff,33,8,290858.0,100252.0,33243.0,18914.0,2140.0,28803.0,28403.0,8178.0,445407.0,380023.0,5,5.5,5,5,23,Medium
13785,STF013786,Nnamdi Azikiwe University,Physics,Abuja,Male,Lecturer i,B.Ed,Visiting staff,35,13,475080.0,311365.1,38989.0,28523.0,39206.0,46884.0,38517.2,12347.0,736174.0,635066.0,5,8.1,0,6,21,High
13786,STF013787,Ahmadu Bello University,Mathematics,Lagos,Female,Lecturer i,M.Sc,Full-time staff,34,10,425321.0,117862.0,36205.0,27670.0,47969.0,61543.0,42288.0,11919.0,655027.0,539277.0,5,6.6,5,2,2,High
13787,STF013788,Nnamdi Azikiwe University,Architecture,Katsina,Female,Lecturer i,Ph.D,Contract staff,38,13,422762.0,122815.0,57893.0,26560.0,41845.0,57964.0,38600.3,11054.0,671875.0,567717.0,4,4.2,2,4,6,High
13788,STF013789,Ahmadu Bello University,Library science,Delta,Female,Assistant lecturer,Ph.D,Part-time staff,32,5,273580.1,56257.0,33156.0,13545.0,43171.0,53091.9,21048.0,5824.0,378485.0,329898.0,2,5.6,5,2,4,Medium
13789,STF013790,University of Nigeria Nsukka,Education,Adamawa,Female,Lecturer i,Ph.D,Full-time staff,44,15,478956.0,105487.0,71086.0,26518.0,8330.0,66281.0,40418.0,13309.0,690377.0,570369.0,4,6.8,5,7,6,High
13790,STF013791,University of Lagos,Economics,Katsina,Male,Associate professor,B.Tech,Contract staff,51,26,670275.0,197393.0,68315.0,53653.0,115379.0,58127.0,61685.0,19281.0,1105015.0,965922.0,10,9.7,0,2,4,Executive
13791,STF013792,University of Benin,Physics,Lagos,Female,Professor,M.Phil,Full-time staff,61,32,978770.0,261665.0,120416.5,58553.0,275288.0,99079.0,81166.0,26605.0,1708186.0,1501336.0,15,8.5,5,5,19,Executive
13792,STF013793,University of Benin,Geography,Katsina,Female,Lecturer i,B.Ed,Full-time staff,33,9,437831.0,134157.0,53817.0,40455.0,17971.0,60530.0,40918.0,12891.0,684231.0,569892.0,6,9.0,3,6,8,High
13793,STF013794,Nnamdi Azikiwe University,Computer science,Lagos,Female,Senior lecturer,Ph.D,Full-time staff,40,17,583068.0,172836.0,47407.0,52122.0,121251.0,64157.5,57685.0,16573.0,976684.0,856777.0,3,5.0,6,5,7,Executive
13794,STF013795,Bayero University Kano,Statistics,Kaduna,Female,Associate professor,MBA,Full-time staff,44,18,751021.0,311365.1,85850.7,57772.0,200488.0,78750.0,67592.0,21998.0,1271278.4,1173137.0,10,9.3,2,4,6,Executive
13795,STF013796,University of Ilorin,Physics,Benue,Female,Senior lecturer,Ph.D,Visiting staff,41,19,619363.0,204799.0,57383.0,37792.0,211076.0,54182.0,52785.0,17418.0,1130413.0,1006028.0,15,4.3,3,3,11,Executive
13796,STF013797,Obafemi Awolowo University,Biology,Rivers,Female,Lecturer i,M.Sc,Full-time staff,36,10,462117.0,94169.0,52034.0,32354.3,49077.0,39449.0,43546.0,11956.0,700273.0,605322.0,4,6.9,7,7,23,High
13797,STF013798,University of Benin,Engineering,Taraba,Female,Associate professor,Ph.D,Part-time staff,41,18,805744.0,253165.0,114753.0,58531.0,121680.0,104233.0,79407.0,21254.0,1353873.0,1148979.0,13,5.9,2,6,5,Executive
13798,STF013799,Bayero University Kano,Physics,Zamfara,Female,Associate professor,Ph.D,Contract staff,57,30,668774.0,144128.0,79473.0,54637.0,172417.2,60456.0,59701.0,17937.0,1216814.0,1078720.0,2,4.3,6,5,15,Executive
13799,STF013800,Abubakar Tafawa Balewa University Bauchi,Architecture,Imo,Female,Lecturer i,M.Phil,Visiting staff,40,0,462762.0,105223.0,63853.0,28109.0,16325.0,41717.0,40923.0,11970.0,676272.0,581662.0,6,5.7,0,1,19,High
13800,STF013801,Abubakar Tafawa Balewa University Bauchi,Geography,Benue,Female,Lecturer ii,M.Sc,Contract staff,30,8,352615.3,70861.0,35425.0,30568.0,36868.0,38698.0,29670.6,8987.0,518394.0,440331.0,6,6.8,6,3,16,Medium
13801,STF013802,University of Benin,Chemistry,Sokoto,Female,Lecturer ii,M.Sc,Full-time staff,35,7,306110.0,61518.0,39813.0,26213.0,6953.0,41533.0,29648.0,8899.0,440607.0,360527.0,3,3.9,4,1,18,Medium
13802,STF013803,Obafemi Awolowo University,Medicine,Adamawa,Female,Lecturer i,Ph.D,Contract staff,38,11,397782.0,131868.0,55474.0,36676.0,39049.0,45877.0,37451.0,10598.0,660849.0,566923.0,10,7.1,3,1,11,High
13803,STF013804,University of Lagos,Pharmacy,Delta,Female,Senior lecturer,M.Phil,Part-time staff,43,17,561856.0,148298.0,79076.0,41650.9,254630.0,47422.0,55514.0,14679.0,1003598.9,973729.0,12,6.5,5,1,20,Executive
13804,STF013805,Nnamdi Azikiwe University,Law,Adamawa,Female,Senior lecturer,B.Ed,Full-time staff,42,15,647729.0,162906.0,97054.0,63745.0,261996.0,67065.0,58825.0,16510.0,1294723.0,1152323.0,13,7.0,1,5,14,Executive
13805,STF013806,University of Benin,Mathematics,Rivers,Female,Associate professor,M.Sc,Full-time staff,41,19,743694.0,163775.0,69493.0,69922.0,186000.0,76422.5,62036.0,19014.0,1232884.0,1081879.0,9,5.5,261,7,23,Executive
13806,STF013807,University of Nigeria Nsukka,Nursing,Abuja,Female,Lecturer ii,M.Phil,Contract staff,32,10,375804.0,123797.0,51686.0,33347.0,38292.0,51245.0,30206.0,10551.0,622926.0,530924.0,3,7.5,0,4,8,High
13807,STF013808,Abubakar Tafawa Balewa University Bauchi,Architecture,Niger,Female,Lecturer ii,M.Sc,Adjunct staff,30,8,329090.0,103843.0,41360.0,24616.0,33061.0,46304.0,28917.0,8891.0,531970.0,447858.0,5,9.9,6,2,24,Medium
13808,STF013809,Obafemi Awolowo University,Biology,Benue,Female,Lecturer i,Ph.D,Full-time staff,38,14,472203.0,134627.0,64691.0,45848.0,29944.0,40929.0,41172.0,14002.0,747313.0,651210.0,6,9.0,2,4,6,High
13809,STF013810,University of Benin,Architecture,Bauchi,Female,Lecturer i,M.Sc,Full-time staff,33,11,458978.0,93503.0,67684.0,33933.0,15030.0,62346.0,41100.0,13058.0,669128.0,552624.0,3,5.5,2,3,11,High
13810,STF013811,Bayero University Kano,Mathematics,Delta,Female,Senior lecturer,Ph.D,Full-time staff,37,15,606040.0,152638.0,72149.0,52358.0,78268.0,76062.0,49097.0,16115.0,1001581.8,820179.0,6,8.6,1,5,13,Executive
13811,STF013812,Obafemi Awolowo University,Chemistry,Sokoto,Female,Senior lecturer,Ph.D,Full-time staff,42,19,640977.0,162906.0,61224.0,62082.0,81521.0,71992.0,53472.0,16074.0,1012378.0,870840.0,4,8.8,9,3,3,Executive
13812,STF013813,Obafemi Awolowo University,Architecture,Sokoto,Female,Lecturer i,LL.B,Full-time staff,32,10,445989.0,144531.0,40062.0,36690.0,24206.0,57905.0,40663.0,12249.0,691478.0,580661.0,4,8.2,0,7,18,High
13813,STF013814,University of Nigeria Nsukka,Economics,Plateau,Female,Senior lecturer,Ph.D,Full-time staff,40,16,595599.0,162906.0,51299.0,41048.0,80248.0,81988.0,49020.0,17708.0,937180.0,788464.0,1,8.5,2,6,11,High
